timestamp,shift_id,machine_id,operator_id,machine_type,task_id,engine_hours,engine_rpm,engine_load,fuel_level,fuel_consumption_rate,hydraulic_temperature,coolant_temperature,hydraulic_pressure,machine_speed,machine_direction,machine_state,idle_time_seconds,cycle_time_seconds,payload_tonnes,bucket_load_percent,number_of_cycles,operating_mode,latitude,longitude,site_zone,terrain_slope_degrees,vibration,ambient_temperature,rainfall_mm,visibility_meters,wind_speed,seatbelt_status,proximity_distance_meters,nearby_person_count,nearby_vehicle_count,fault_code,machine_health_score,task_progress_percent,site_congestion
2026-09-04 16:24:30,SHIFT-0033,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2092.4,1807.4,49.2,55.72,25.25,79.0,85.6,212.1,5.8,forward,operating,1170.0,55.0,8.62,61.5,29,Economy,23.412325,85.345182,Zone A (Crusher Infeed),2.5,0.435,22.1,0.0,2350.4,16.9,fastened,37.3,0,0,NONE,94.8,77.1,0.3
2026-09-04 16:24:45,SHIFT-0033,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2092.41,0.0,36.2,55.71,12.21,74.3,82.0,186.3,0.0,neutral,parked,1170.0,51.0,0.0,0.0,29,Economy,23.413668,85.3454,Zone A (Crusher Infeed),2.5,0.27,22.1,0.0,2350.4,16.9,fastened,39.8,0,0,W-042: Fuel Filter Pressure Variance,94.8,77.1,0.3
2026-09-04 16:25:00,SHIFT-0033,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2092.41,1695.2,51.9,55.68,24.88,79.9,87.6,221.6,2.8,forward,operating,1170.0,59.7,6.3,45.0,29,Economy,23.413071,85.345088,Zone A (Crusher Infeed),2.5,0.331,22.1,0.0,2350.4,16.9,fastened,25.9,0,0,NONE,94.8,77.3,0.3
2026-09-04 16:25:15,SHIFT-0033,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2092.42,1328.5,34.4,55.67,14.87,74.3,85.2,193.9,4.0,reverse,reversing,1170.0,54.5,0.0,0.0,29,Economy,23.412773,85.345438,Zone A (Crusher Infeed),2.5,0.399,22.1,0.0,2350.4,16.9,fastened,48.8,0,0,NONE,94.8,77.3,0.3
2026-09-04 16:25:30,SHIFT-0033,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2092.42,1813.0,55.8,55.64,26.62,78.9,87.3,233.9,3.9,forward,operating,1170.0,53.9,9.82,70.2,29,Economy,23.413357,85.345155,Zone A (Crusher Infeed),2.5,0.293,22.1,0.0,2350.4,16.9,fastened,45.2,0,0,NONE,94.8,77.5,0.3
2026-09-04 16:25:45,SHIFT-0033,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2092.43,1729.9,54.2,55.61,26.78,78.4,87.5,245.5,2.0,forward,operating,1170.0,51.4,12.13,86.7,29,Economy,23.412651,85.345199,Zone A (Crusher Infeed),2.5,0.299,22.1,0.0,2350.4,16.9,fastened,43.5,0,0,NONE,94.8,77.7,0.3
2026-09-04 16:26:00,SHIFT-0033,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2092.43,1845.3,60.2,55.58,29.01,80.1,86.6,252.1,2.3,forward,operating,1170.0,53.9,11.64,83.1,29,Productivity,23.411852,85.345252,Zone A (Crusher Infeed),2.5,0.355,22.1,0.0,2350.4,16.9,unfastened,31.4,0,0,NONE,94.8,77.9,0.3
2026-09-04 16:26:15,SHIFT-0033,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2092.43,1762.2,55.8,55.55,27.14,81.4,85.3,271.7,4.9,forward,operating,1170.0,53.4,16.1,100.0,29,Economy,23.412829,85.345775,Zone A (Crusher Infeed),2.5,0.403,22.1,0.0,2350.4,16.9,fastened,23.4,0,0,NONE,94.8,78.1,0.3
2026-09-04 16:26:30,SHIFT-0033,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2092.44,1779.3,59.2,55.53,26.19,79.7,87.3,258.4,1.7,forward,operating,1170.0,49.0,14.34,100.0,30,Economy,23.413288,85.345392,Zone A (Crusher Infeed),2.5,0.213,22.1,0.0,2350.4,16.9,fastened,33.9,0,0,NONE,94.8,78.3,0.3
2026-09-04 16:26:45,SHIFT-0033,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2092.44,742.2,11.5,55.52,7.95,70.9,79.4,185.9,0.0,neutral,idle,1185.0,54.5,0.0,0.0,30,Economy,23.412596,85.34557,Zone A (Crusher Infeed),2.5,0.273,22.1,0.0,2350.4,16.9,fastened,23.5,0,0,NONE,94.8,78.3,0.3
2026-09-04 16:27:00,SHIFT-0033,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2092.45,740.0,9.9,55.51,7.19,72.1,78.9,182.9,0.0,neutral,idle,1200.0,52.8,0.0,0.0,30,Economy,23.41305,85.345321,Zone A (Crusher Infeed),2.5,0.179,22.1,0.0,2350.4,16.9,fastened,15.2,0,0,NONE,94.8,78.3,0.3
2026-09-04 16:27:15,SHIFT-0033,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2092.45,1745.5,58.9,55.48,28.69,80.7,84.9,268.7,1.9,forward,operating,1200.0,57.9,14.25,100.0,30,Economy,23.412629,85.344819,Zone A (Crusher Infeed),2.5,0.274,22.1,0.0,2350.4,16.9,fastened,32.6,0,0,NONE,94.8,78.5,0.3
2026-09-04 16:27:30,SHIFT-0033,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2092.45,1773.1,62.3,55.45,29.95,80.8,87.9,260.7,5.7,forward,operating,1200.0,50.5,16.1,100.0,30,Productivity,23.412979,85.345372,Zone A (Crusher Infeed),2.5,0.42,22.1,0.0,2350.4,16.9,fastened,17.7,0,0,NONE,94.8,78.7,0.3
2026-09-04 16:27:45,SHIFT-0033,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2092.46,1750.0,56.2,55.42,27.31,78.7,87.1,257.7,2.5,forward,operating,1200.0,49.6,13.13,93.8,30,Economy,23.412858,85.345795,Zone A (Crusher Infeed),2.5,0.248,22.1,0.0,2350.4,16.9,fastened,46.2,0,0,NONE,94.8,78.9,0.3
2026-09-04 16:28:00,SHIFT-0033,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2092.46,1756.4,56.6,55.39,28.06,79.7,85.4,234.6,5.6,forward,operating,1200.0,54.4,11.41,81.5,30,Economy,23.412282,85.345016,Zone A (Crusher Infeed),2.5,0.393,22.1,0.0,2350.4,16.9,fastened,45.5,0,0,NONE,94.8,79.0,0.3
2026-09-04 16:28:15,SHIFT-0033,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2092.47,1763.0,54.9,55.37,24.72,78.9,88.3,231.2,3.7,forward,operating,1200.0,50.9,9.26,66.1,30,Economy,23.412803,85.345185,Zone A (Crusher Infeed),2.5,0.395,22.1,0.0,2350.4,16.9,fastened,26.8,0,0,NONE,94.8,79.2,0.3
2026-09-04 16:28:30,SHIFT-0033,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2092.47,1802.7,58.8,55.34,29.22,80.3,88.1,253.4,2.8,forward,operating,1200.0,51.7,13.01,92.9,30,Economy,23.412798,85.345515,Zone A (Crusher Infeed),2.5,0.329,22.1,0.0,2350.4,16.9,fastened,19.5,0,0,NONE,94.8,79.4,0.3
2026-09-04 16:28:45,SHIFT-0033,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2092.47,1701.1,50.3,55.31,24.52,76.2,85.2,231.9,1.7,forward,operating,1200.0,52.4,9.23,65.9,30,Economy,23.412258,85.345989,Zone A (Crusher Infeed),2.5,0.212,22.1,0.0,2350.4,16.9,fastened,33.4,0,0,NONE,94.8,79.6,0.3
2026-09-04 16:29:00,SHIFT-0033,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2092.48,0.0,36.1,55.3,14.16,73.3,83.7,204.4,0.0,neutral,parked,1200.0,55.7,0.0,0.0,30,Economy,23.413268,85.345311,Zone A (Crusher Infeed),2.5,0.155,22.1,0.0,2350.4,16.9,fastened,30.2,0,0,NONE,94.8,79.6,0.3
2026-09-04 16:29:15,SHIFT-0033,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2092.48,1792.9,54.4,55.27,24.61,79.3,86.3,244.9,3.3,forward,operating,1200.0,54.5,12.31,87.9,30,Economy,23.413268,85.345134,Zone A (Crusher Infeed),2.5,0.341,22.1,0.0,2350.4,16.9,fastened,39.1,0,0,NONE,94.8,79.8,0.3
2026-09-04 16:29:30,SHIFT-0033,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2092.49,1763.0,55.8,55.24,26.2,80.5,86.5,244.8,4.7,forward,operating,1200.0,54.5,12.87,92.0,30,Economy,23.413192,85.345225,Zone A (Crusher Infeed),2.5,0.362,22.1,0.0,2350.4,16.9,fastened,38.7,0,1,NONE,94.8,80.0,0.3
2026-09-04 16:29:45,SHIFT-0033,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2092.49,743.5,10.6,55.24,6.25,69.6,79.0,183.8,0.0,neutral,idle,1215.0,54.8,0.0,0.0,30,Economy,23.411865,85.345265,Zone A (Crusher Infeed),2.5,0.263,22.1,0.0,2350.4,16.9,fastened,25.2,0,0,NONE,94.8,80.0,0.3
2026-09-04 16:30:00,SHIFT-0033,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2092.5,1835.2,57.6,55.21,28.68,81.5,86.7,259.2,2.0,forward,operating,1215.0,53.2,12.26,87.6,30,Economy,23.412846,85.345113,Zone A (Crusher Infeed),2.5,0.29,22.1,0.0,2350.4,16.9,fastened,22.2,0,0,NONE,94.8,80.2,0.3
2026-09-04 16:30:15,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.5,811.6,10.4,95.13,6.76,73.5,81.9,170.3,0.0,neutral,idle,15.0,51.8,0.0,0.0,0,Economy,23.413669,85.345198,Zone A (Crusher Infeed),2.5,0.241,33.4,0.0,1514.7,5.4,fastened,16.7,0,0,NONE,94.5,0.0,0.85
2026-09-04 16:30:30,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.5,1755.5,58.4,95.1,26.54,85.2,93.0,239.3,3.7,forward,operating,15.0,50.5,10.23,73.1,0,Economy,23.412419,85.345372,Zone A (Crusher Infeed),2.5,0.316,33.4,0.0,1514.7,5.4,fastened,11.7,1,1,NONE,94.5,0.2,0.85
2026-09-04 16:30:45,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.51,0.0,41.4,95.08,13.98,81.0,89.7,181.9,0.0,neutral,parked,15.0,52.2,0.0,0.0,0,Economy,23.41247,85.345711,Zone A (Crusher Infeed),2.5,0.255,33.4,0.0,1514.7,5.4,fastened,37.4,0,0,NONE,94.5,0.2,0.85
2026-09-04 16:31:00,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.51,1754.7,56.3,95.05,28.26,83.9,90.3,243.4,3.1,forward,operating,15.0,53.8,13.86,99.0,0,Economy,23.412709,85.345318,Zone A (Crusher Infeed),2.5,0.27,33.4,0.0,1514.7,5.4,fastened,36.4,0,0,NONE,94.5,0.4,0.85
2026-09-04 16:31:15,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.52,1761.5,54.3,95.03,25.64,84.5,90.2,238.0,1.4,forward,operating,15.0,55.3,10.59,75.6,0,Economy,23.413095,85.345116,Zone A (Crusher Infeed),2.5,0.236,33.4,0.0,1514.7,5.4,fastened,42.1,0,1,NONE,94.5,0.6,0.85
2026-09-04 16:31:30,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.52,1765.5,55.0,95.0,27.48,84.0,91.7,237.2,4.8,forward,operating,15.0,54.4,11.11,79.4,0,Economy,23.41337,85.345108,Zone A (Crusher Infeed),2.5,0.38,33.4,0.0,1514.7,5.4,fastened,28.6,0,0,NONE,94.5,0.8,0.85
2026-09-04 16:31:45,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.53,0.0,35.7,94.98,14.41,83.4,83.8,210.8,0.0,neutral,parked,15.0,58.2,0.0,0.0,0,Economy,23.412681,85.345133,Zone A (Crusher Infeed),2.5,0.222,33.4,0.0,1514.7,5.4,unfastened,28.4,0,0,NONE,94.5,0.8,0.85
2026-09-04 16:32:00,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.53,1864.3,62.7,94.95,28.58,85.2,91.0,240.4,3.7,forward,operating,15.0,52.0,11.46,81.9,1,Productivity,23.41328,85.345426,Zone A (Crusher Infeed),2.5,0.403,33.4,0.0,1514.7,5.4,fastened,43.1,0,0,NONE,94.5,1.0,0.85
2026-09-04 16:32:15,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.53,1740.5,54.2,94.93,26.94,83.7,92.8,243.2,2.3,forward,operating,15.0,52.0,9.05,64.7,1,Economy,23.412773,85.345568,Zone A (Crusher Infeed),2.5,0.307,33.4,0.0,1514.7,5.4,fastened,35.5,0,1,NONE,94.5,1.1,0.85
2026-09-04 16:32:30,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.54,1769.6,57.8,94.9,27.49,84.1,91.1,259.1,1.9,forward,operating,15.0,49.1,15.36,100.0,1,Economy,23.412828,85.345331,Zone A (Crusher Infeed),2.5,0.29,33.4,0.0,1514.7,5.4,fastened,40.3,0,0,NONE,94.5,1.3,0.85
2026-09-04 16:32:45,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.54,1844.4,60.5,94.87,28.05,86.3,90.4,261.0,4.0,forward,operating,15.0,53.5,16.1,100.0,2,Productivity,23.412284,85.34476,Zone A (Crusher Infeed),2.5,0.323,33.4,0.0,1514.7,5.4,fastened,45.2,0,0,NONE,94.5,1.5,0.85
2026-09-04 16:33:00,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.55,1830.6,59.2,94.84,29.86,81.8,91.7,263.6,1.9,forward,operating,15.0,52.4,14.5,100.0,2,Economy,23.412909,85.344812,Zone A (Crusher Infeed),2.5,0.294,33.4,0.0,1514.7,5.4,fastened,45.8,0,0,NONE,94.5,1.7,0.85
2026-09-04 16:33:15,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.55,1784.4,57.9,94.81,26.97,84.7,91.7,248.2,3.7,forward,operating,15.0,52.9,10.92,78.0,2,Economy,23.41256,85.345761,Zone A (Crusher Infeed),2.5,0.377,33.4,0.0,1514.7,5.4,fastened,25.3,0,1,NONE,94.5,1.9,0.85
2026-09-04 16:33:30,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.55,1796.9,54.0,94.78,27.2,85.4,90.9,260.6,1.8,forward,operating,15.0,49.4,15.13,100.0,2,Economy,23.413329,85.345689,Zone A (Crusher Infeed),2.5,0.274,33.4,0.0,1514.7,5.4,fastened,15.0,1,0,NONE,94.5,2.1,0.85
2026-09-04 16:33:45,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.56,1796.5,61.5,94.75,29.1,87.9,95.0,230.3,2.7,forward,operating,15.0,52.1,12.31,88.0,2,Productivity,23.412283,85.345372,Zone A (Crusher Infeed),2.5,0.321,33.4,0.0,1514.7,5.4,fastened,21.4,0,0,NONE,94.5,2.3,0.85
2026-09-04 16:34:00,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.56,1796.0,55.1,94.72,27.19,88.9,93.4,233.5,2.8,forward,operating,15.0,53.5,9.08,64.8,2,Economy,23.41237,85.345142,Zone A (Crusher Infeed),2.5,0.313,33.4,0.0,1514.7,5.4,fastened,36.4,0,0,NONE,94.5,2.5,0.85
2026-09-04 16:34:15,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.57,1784.6,55.3,94.69,26.85,81.4,91.3,229.2,4.5,forward,operating,15.0,51.9,8.43,60.2,2,Economy,23.413073,85.345087,Zone A (Crusher Infeed),2.5,0.361,33.4,0.0,1514.7,5.4,fastened,29.4,0,0,NONE,94.5,2.7,0.85
2026-09-04 16:34:30,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.57,1814.4,56.1,94.66,27.23,81.6,92.7,257.6,3.9,forward,operating,15.0,52.4,13.46,96.1,2,Economy,23.413153,85.344922,Zone A (Crusher Infeed),2.5,0.32,33.4,0.0,1514.7,5.4,fastened,35.0,0,0,NONE,94.5,2.9,0.85
2026-09-04 16:34:45,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.57,1838.4,61.0,94.63,29.43,85.9,93.5,249.8,3.3,forward,operating,15.0,52.4,11.71,83.6,2,Productivity,23.413112,85.344737,Zone A (Crusher Infeed),2.5,0.337,33.4,0.0,1514.7,5.4,fastened,15.8,0,0,NONE,94.5,3.0,0.85
2026-09-04 16:35:00,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.58,1783.9,53.7,94.61,26.33,84.5,89.4,227.2,1.2,forward,operating,15.0,54.9,11.83,84.5,2,Economy,23.412772,85.345059,Zone A (Crusher Infeed),2.5,0.246,33.4,0.0,1514.7,5.4,fastened,39.7,0,1,NONE,94.5,3.2,0.85
2026-09-04 16:35:15,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.58,1322.8,31.7,94.59,16.29,77.9,87.9,189.6,8.4,reverse,reversing,15.0,52.2,0.0,0.0,2,Economy,23.412653,85.345473,Zone A (Crusher Infeed),2.5,0.494,33.4,0.0,1514.7,5.4,fastened,39.1,0,0,NONE,94.5,3.2,0.85
2026-09-04 16:35:30,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.59,1811.3,55.0,94.56,24.6,86.8,89.8,241.6,3.5,forward,operating,15.0,57.3,12.27,87.7,2,Economy,23.413534,85.345288,Zone A (Crusher Infeed),2.5,0.384,33.4,0.0,1514.7,5.4,fastened,15.2,1,2,NONE,94.5,3.4,0.85
2026-09-04 16:35:45,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.59,1789.2,57.2,94.53,29.2,83.8,92.7,250.7,2.2,forward,operating,15.0,51.5,13.42,95.9,2,Economy,23.413228,85.345672,Zone A (Crusher Infeed),2.5,0.256,33.4,0.0,1514.7,5.4,fastened,29.2,0,0,NONE,94.5,3.6,0.85
2026-09-04 16:36:00,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.6,1721.4,59.3,94.5,28.01,83.5,91.6,236.0,4.4,forward,operating,15.0,51.4,11.73,83.8,2,Economy,23.412858,85.345464,Zone A (Crusher Infeed),2.5,0.319,33.4,0.0,1514.7,5.4,fastened,28.2,0,0,NONE,94.5,3.8,0.85
2026-09-04 16:36:15,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.6,1765.4,55.1,94.48,25.57,83.5,90.7,255.8,2.6,forward,operating,15.0,53.3,11.93,85.2,2,Economy,23.412463,85.344886,Zone A (Crusher Infeed),2.5,0.371,33.4,0.0,1514.7,5.4,fastened,38.2,0,0,NONE,94.5,4.0,0.85
2026-09-04 16:36:30,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.6,1779.4,59.5,94.45,28.76,86.1,94.2,237.5,2.2,forward,operating,15.0,50.7,11.74,83.9,2,Economy,23.412941,85.344658,Zone A (Crusher Infeed),2.5,0.361,33.4,0.0,1514.7,5.4,fastened,45.4,0,1,NONE,94.5,4.2,0.85
2026-09-04 16:36:45,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.61,1743.2,50.0,94.42,25.24,81.9,90.8,222.1,2.3,forward,operating,15.0,49.0,7.52,53.7,2,Economy,23.412441,85.345275,Zone A (Crusher Infeed),2.5,0.297,33.4,0.0,1514.7,5.4,fastened,17.2,0,0,NONE,94.5,4.4,0.85
2026-09-04 16:37:00,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.61,795.7,15.0,94.41,7.93,74.9,83.8,183.6,0.0,neutral,idle,30.0,46.9,0.0,0.0,2,Economy,23.413481,85.344951,Zone A (Crusher Infeed),2.5,0.252,33.4,0.0,1514.7,5.4,fastened,16.6,0,0,NONE,94.5,4.4,0.85
2026-09-04 16:37:15,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.62,768.6,17.1,94.4,9.91,75.4,82.9,175.7,0.0,neutral,idle,45.0,49.3,0.0,0.0,2,Economy,23.412955,85.34497,Zone A (Crusher Infeed),2.5,0.214,33.4,0.0,1514.7,5.4,fastened,29.4,0,0,NONE,94.5,4.4,0.85
2026-09-04 16:37:30,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.62,1362.6,38.7,94.39,16.91,80.7,87.1,178.4,4.2,reverse,reversing,45.0,50.6,0.0,0.0,2,Economy,23.412725,85.345149,Zone A (Crusher Infeed),2.5,0.323,33.4,0.0,1514.7,5.4,fastened,21.1,0,0,NONE,94.5,4.4,0.85
2026-09-04 16:37:45,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.62,1747.9,50.0,94.36,25.27,82.7,90.6,226.9,4.3,forward,operating,45.0,51.5,8.31,59.4,2,Economy,23.412993,85.345609,Zone A (Crusher Infeed),2.5,0.334,33.4,0.0,1514.7,5.4,fastened,23.1,0,0,NONE,94.5,4.6,0.85
2026-09-04 16:38:00,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.63,1780.0,59.5,94.33,28.08,85.8,90.8,255.7,2.6,forward,operating,45.0,53.5,16.1,100.0,2,Economy,23.412808,85.345094,Zone A (Crusher Infeed),2.5,0.275,33.4,0.0,1514.7,5.4,fastened,18.6,0,0,NONE,94.5,4.8,0.85
2026-09-04 16:38:15,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.63,1765.0,60.8,94.3,30.17,84.0,93.5,267.1,3.9,forward,operating,45.0,57.6,14.85,100.0,2,Productivity,23.413251,85.34474,Zone A (Crusher Infeed),2.5,0.356,33.4,0.0,1514.7,5.4,fastened,42.6,0,0,NONE,94.5,5.0,0.85
2026-09-04 16:38:30,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.64,1720.2,58.5,94.27,30.13,88.1,92.1,258.9,2.6,forward,operating,45.0,51.3,12.72,90.9,3,Economy,23.412314,85.346054,Zone A (Crusher Infeed),2.5,0.338,33.4,0.0,1514.7,5.4,fastened,16.9,0,0,NONE,94.5,5.1,0.85
2026-09-04 16:38:45,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.64,711.5,9.3,94.26,8.61,75.1,81.6,184.5,0.0,neutral,idle,60.0,48.5,0.0,0.0,3,Economy,23.41255,85.345168,Zone A (Crusher Infeed),2.5,0.238,33.4,0.0,1514.7,5.4,fastened,21.9,0,0,NONE,94.5,5.1,0.85
2026-09-04 16:39:00,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.65,817.8,12.0,94.25,7.48,72.4,84.1,180.8,0.0,neutral,idle,75.0,53.7,0.0,0.0,3,Economy,23.412358,85.345342,Zone A (Crusher Infeed),2.5,0.298,33.4,0.0,1514.7,5.4,fastened,47.9,0,0,NONE,94.5,5.1,0.85
2026-09-04 16:39:15,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.65,1813.6,61.3,94.22,28.18,85.0,92.2,247.9,4.8,forward,operating,75.0,50.7,11.73,83.8,3,Productivity,23.413153,85.344914,Zone A (Crusher Infeed),2.5,0.343,33.4,0.0,1514.7,5.4,fastened,39.8,0,1,NONE,94.5,5.3,0.85
2026-09-04 16:39:30,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.65,1799.3,53.0,94.19,26.15,81.4,90.0,234.2,3.8,forward,operating,75.0,51.4,12.88,92.0,3,Economy,23.413246,85.34575,Zone A (Crusher Infeed),2.5,0.33,33.4,0.0,1514.7,5.4,fastened,37.9,0,0,NONE,94.5,5.5,0.85
2026-09-04 16:39:45,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.66,791.7,13.4,94.18,9.61,71.3,81.3,196.2,0.0,neutral,idle,90.0,49.2,0.0,0.0,3,Economy,23.413317,85.344838,Zone A (Crusher Infeed),2.5,0.262,33.4,0.0,1514.7,5.4,fastened,33.9,0,0,NONE,94.5,5.5,0.85
2026-09-04 16:40:00,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.66,1779.1,55.8,94.15,27.68,84.7,92.2,248.4,4.1,forward,operating,90.0,51.5,12.85,91.8,3,Economy,23.413761,85.345581,Zone A (Crusher Infeed),2.5,0.398,33.4,0.0,1514.7,5.4,fastened,35.5,0,1,NONE,94.5,5.7,0.85
2026-09-04 16:40:15,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.67,2.1,38.2,94.14,17.36,82.3,86.7,190.0,0.0,neutral,parked,90.0,48.4,0.0,0.0,3,Economy,23.412512,85.345302,Zone A (Crusher Infeed),2.5,0.225,33.4,0.0,1514.7,5.4,fastened,20.3,0,0,NONE,94.5,5.7,0.85
2026-09-04 16:40:30,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.67,1804.6,54.4,94.11,26.58,85.1,91.4,243.6,2.5,forward,operating,90.0,53.4,12.18,87.0,3,Economy,23.413327,85.345318,Zone A (Crusher Infeed),2.5,0.406,33.4,0.0,1514.7,5.4,fastened,20.8,0,0,NONE,94.5,5.9,0.85
2026-09-04 16:40:45,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.68,671.3,8.7,94.1,6.22,72.4,84.7,184.8,0.0,neutral,idle,105.0,54.0,0.0,0.0,3,Economy,23.41262,85.345345,Zone A (Crusher Infeed),2.5,0.213,33.4,0.0,1514.7,5.4,fastened,40.0,0,0,NONE,94.5,5.9,0.85
2026-09-04 16:41:00,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.68,1802.3,60.1,94.07,26.75,85.9,93.8,231.7,1.4,forward,operating,105.0,55.5,10.44,74.6,4,Productivity,23.412838,85.345291,Zone A (Crusher Infeed),2.5,0.248,33.4,0.0,1514.7,5.4,fastened,48.0,0,0,NONE,94.5,6.1,0.85
2026-09-04 16:41:15,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.68,1769.4,55.5,94.05,26.43,85.6,89.7,263.3,2.9,forward,operating,105.0,50.2,16.1,100.0,4,Economy,23.412863,85.345228,Zone A (Crusher Infeed),2.5,0.256,33.4,0.0,1514.7,5.4,unfastened,42.9,0,0,NONE,94.5,6.3,0.85
2026-09-04 16:41:30,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.69,1748.3,55.1,94.02,26.27,84.0,91.8,238.1,1.7,forward,operating,105.0,58.0,10.67,76.2,4,Economy,23.412915,85.344633,Zone A (Crusher Infeed),2.5,0.298,33.4,0.0,1514.7,5.4,fastened,27.1,0,0,NONE,94.5,6.5,0.85
2026-09-04 16:41:45,SHIFT-0034,CAT-WL-966,OP-003,Wheel Loader,TASK-103,2097.69,1823.5,57.8,93.99,26.97,84.6,92.7,268.2,2.7,forward,operating,105.0,51.5,16.08,100.0,4,Economy,23.41321,85.344548,Zone A (Crusher Infeed),2.5,0.311,33.4,0.0,1514.7,5.4,fastened,45.2,0,0,NONE,94.5,6.7,0.85
